product_id,product_name,unit_price,stock_quantity
P_6986,Main Switch,25.73,660
P_6987,Socket/Outlet plug,74.2,754
P_6988,Cables,93.06,647
P_6989,Switches,57.32,936
P_6990,Fan,3.59,794
P_6991,Switches,25.25,243
P_6992,Holders,61.33,849
P_6993,Holders,59.26,810
P_6994,Ceiling Rose,25.29,484
P_6995,Fan,89.26,473
P_6996,Socket/Outlet plug,82.08,467
P_6997,Fan,9.07,162
P_6998,Cables,56.21,584
P_6999,Socket/Outlet plug,6.55,564
P_7000,Cables,32.62,167
P_7001,Ceiling Rose,59.91,4
P_7002,Switches,12.17,634
P_7003,Holders,41.21,42
P_7004,Ceiling Rose,25.81,619
P_7005,Ceiling Rose,39.08,939
P_7006,Holders,47.68,320
P_7007,LED Bulb,80.5,179
P_7008,Socket/Outlet plug,73.1,111
P_7009,Main Switch,41.32,685
P_7010,Holders,63.89,137
P_7011,Holders,68.49,666
P_7012,LED Bulb,21.91,978
P_7013,Fan,38.94,726
P_7014,Fan,25.29,789
P_7015,Switches,34.94,693
P_7016,Holders,72.8,234
P_7017,Main Switch,5.46,460
P_7018,Switches,65.5,973
P_7019,Main Switch,40.31,86
P_7020,Main Switch,90.33,273
P_7021,Cables,30.35,197
P_7022,Cables,96.49,193
P_7023,Main Switch,23.93,31
P_7024,Switches,10.05,123
P_7025,Fan,94.92,925
P_7026,Main Switch,32.63,444
P_7027,Main Switch,88.85,613
P_7028,Ceiling Rose,28.12,752
P_7029,Switches,53.58,506
P_7030,Ceiling Rose,96,853
P_7031,Main Switch,53.2,806
P_7032,Switches,27.39,80
P_7033,Switches,69.26,950
P_7034,Switches,46.68,527
P_7035,Ceiling Rose,60.29,438
P_7036,Cables,60.29,595
P_7037,LED Bulb,80.14,823
P_7038,Holders,55.25,94
P_7039,Fan,15.37,733
P_7040,Main Switch,72.76,15
P_7041,Socket/Outlet plug,27.45,917
P_7042,Main Switch,66.31,604
P_7043,Holders,45.49,580
P_7044,Ceiling Rose,30.96,235
P_7045,Fan,89.14,750
P_7046,Socket/Outlet plug,67.59,135
P_7047,Fan,31.14,210
P_7048,LED Bulb,41.7,508
P_7049,Socket/Outlet plug,82.6,238
P_7050,Main Switch,31.36,336
P_7051,Cables,36.64,60
P_7052,Cables,72.19,781
P_7053,Ceiling Rose,11.8,778
P_7054,Fan,54.81,173
P_7055,Fan,3.2,789
P_7056,LED Bulb,91.78,343
P_7057,Switches,83.69,596
P_7058,Socket/Outlet plug,71.75,983
P_7059,Holders,94.43,867
P_7060,Main Switch,8.58,642
P_7061,Socket/Outlet plug,52.03,178
P_7062,Socket/Outlet plug,24.11,564
P_7063,Switches,75.45,733
P_7064,Main Switch,70.03,40
P_7065,Main Switch,7.87,166
P_7066,Main Switch,75.44,131
P_7067,Switches,85.88,832
P_7068,Cables,36.22,492
P_7069,Socket/Outlet plug,15.93,1000
P_7070,LED Bulb,91.52,265
P_7071,LED Bulb,57.89,244
P_7072,Main Switch,89.55,476
P_7073,LED Bulb,25.23,688
P_7074,Holders,95.82,421
P_7075,Ceiling Rose,49.14,292
P_7076,Main Switch,14.51,816
P_7077,LED Bulb,41.14,437
P_7078,LED Bulb,24.23,857
P_7079,Cables,66.72,517
P_7080,LED Bulb,30.38,447
P_7081,Cables,3.88,638
P_7082,Switches,76.36,517
P_7083,Ceiling Rose,2.33,192
P_7084,Cables,46.52,747
P_7085,Socket/Outlet plug,35.54,208
P_7086,Holders,80.47,69
P_7087,Main Switch,39.19,919
P_7088,Main Switch,23.35,931
P_7089,Cables,7.08,887
P_7090,Cables,62.64,8
P_7091,Ceiling Rose,73.82,716
P_7092,Holders,86.48,59
P_7093,Holders,39.18,497
P_7094,Ceiling Rose,40.47,74
P_7095,Main Switch,45.06,875
P_7096,Cables,22.37,446
P_7097,Cables,27.53,290
P_7098,Ceiling Rose,38.25,774
P_7099,Cables,49.6,17
P_7100,Socket/Outlet plug,39.45,858
P_7101,Main Switch,11.82,692
P_7102,Socket/Outlet plug,44.95,365
P_7103,Cables,62.36,980
P_7104,Fan,45.49,600
P_7105,Cables,47.09,54
P_7106,Switches,15.65,754
P_7107,Holders,29.73,125
P_7108,Socket/Outlet plug,27.62,317
P_7109,LED Bulb,84.09,461
P_7110,Main Switch,80.01,870
P_7111,Switches,5.3,460
P_7112,Cables,49.98,781
P_7113,Switches,46.05,958
P_7114,Main Switch,3.95,396
P_7115,Socket/Outlet plug,99.39,318
P_7116,Socket/Outlet plug,2.23,529
P_7117,Switches,3.45,305
P_7118,Socket/Outlet plug,73.67,966
P_7119,Switches,75.32,712
P_7120,Switches,19.68,698
P_7121,Ceiling Rose,51.02,353
P_7122,Main Switch,88.26,524
P_7123,Fan,68.55,375
P_7124,Holders,67,880
P_7125,LED Bulb,7.87,467
P_7126,LED Bulb,50.19,201
P_7127,Main Switch,81.34,879
P_7128,Switches,77.11,221
P_7129,Socket/Outlet plug,86.35,366
P_7130,LED Bulb,91.7,675
P_7131,Cables,14.42,689
P_7132,Cables,88.84,224
P_7133,LED Bulb,93.56,540
P_7134,Ceiling Rose,37.7,463
P_7135,Switches,33.9,592
P_7136,LED Bulb,87.98,995
P_7137,Socket/Outlet plug,57.87,355
P_7138,LED Bulb,80.87,47
P_7139,Socket/Outlet plug,35.51,893
P_7140,LED Bulb,80.15,544
P_7141,Holders,29.72,455
P_7142,Cables,63.07,32
P_7143,Holders,11.6,335
P_7144,Socket/Outlet plug,83.81,988
P_7145,LED Bulb,59.26,960
P_7146,Switches,20.09,600
P_7147,Ceiling Rose,97.14,574
P_7148,Ceiling Rose,61.5,708
P_7149,Cables,38.79,572
P_7150,Switches,54.19,599
P_7151,Main Switch,20.54,816
P_7152,LED Bulb,3.8,997
P_7153,Ceiling Rose,89.41,421
P_7154,Ceiling Rose,55.09,330
P_7155,Switches,15.4,576
P_7156,Ceiling Rose,20.27,408
P_7157,LED Bulb,84.34,632
P_7158,Main Switch,6.09,790
P_7159,Cables,59.31,494
P_7160,Holders,37.22,397
P_7161,LED Bulb,47.11,181
P_7162,LED Bulb,92.01,882
P_7163,Holders,74.56,174
P_7164,Switches,94.16,618
P_7165,Main Switch,68.6,350
P_7166,Cables,14.33,730
P_7167,Holders,70.44,958
P_7168,Ceiling Rose,59.01,459
P_7169,Fan,92.71,50
P_7170,Cables,89.1,899
P_7171,Main Switch,77.53,53
P_7172,Switches,80.42,832
P_7173,Fan,82.28,817
P_7174,Socket/Outlet plug,68.71,917
P_7175,Main Switch,63.67,160
P_7176,Fan,16.6,414
P_7177,Ceiling Rose,38.1,782
P_7178,Switches,93.7,622
P_7179,LED Bulb,96.41,515
P_7180,Fan,34.53,592
P_7181,Main Switch,62.55,848
P_7182,Holders,13.28,258
P_7183,Main Switch,37.83,90
P_7184,Holders,81.29,625
P_7185,Socket/Outlet plug,16.74,842
P_7186,Ceiling Rose,80.35,656
P_7187,Ceiling Rose,13.44,828
P_7188,Cables,13.76,277
P_7189,Socket/Outlet plug,85.22,878
P_7190,Ceiling Rose,88.42,249
P_7191,Fan,94.57,404
P_7192,Fan,29.71,906
P_7193,LED Bulb,17.24,269
P_7194,Cables,58.52,908
P_7195,Socket/Outlet plug,4.95,726
P_7196,Socket/Outlet plug,60.75,897
P_7197,Switches,64.16,603
P_7198,Switches,69.96,58
P_7199,Switches,84.65,376
P_7200,Cables,91.71,861
P_7201,Main Switch,75.91,117
P_7202,Fan,73.1,50
P_7203,Socket/Outlet plug,36.4,744
P_7204,Socket/Outlet plug,25.68,664
P_7205,Ceiling Rose,80.01,510
P_7206,LED Bulb,48.05,639
P_7207,Switches,68.57,900
P_7208,Ceiling Rose,19.95,29
P_7209,Socket/Outlet plug,18.57,803
P_7210,Fan,84.06,859
P_7211,Ceiling Rose,62.77,57
P_7212,Fan,5.22,306
P_7213,Cables,22.04,653
P_7214,LED Bulb,81.79,257
P_7215,Ceiling Rose,26.44,187
P_7216,Ceiling Rose,96.71,253
P_7217,Main Switch,33.31,309
P_7218,Holders,26.66,910
P_7219,Main Switch,31.27,150
P_7220,Holders,61.54,126
P_7221,Cables,40.46,203
P_7222,Switches,50.72,414
P_7223,Main Switch,32.53,816
P_7224,Switches,32.57,447
P_7225,Main Switch,53.14,601
P_7226,Ceiling Rose,9.98,293
P_7227,Switches,48.66,658
P_7228,Cables,58.71,240
P_7229,Cables,37.59,664
P_7230,Ceiling Rose,91.25,156
P_7231,Main Switch,45.63,591
P_7232,Fan,18.04,415
P_7233,Main Switch,79.76,329
P_7234,Main Switch,57.99,283
P_7235,Ceiling Rose,49.31,112
P_7236,Switches,2.51,550
P_7237,Ceiling Rose,84.05,590
P_7238,LED Bulb,84.25,848
P_7239,Socket/Outlet plug,59.03,204
P_7240,Ceiling Rose,92.41,468
P_7241,Holders,61.92,998
P_7242,Switches,79.16,389
P_7243,Fan,9.76,595
P_7244,Cables,76.41,168
P_7245,Holders,21.88,653
P_7246,Switches,17.64,495
P_7247,LED Bulb,98.67,594
P_7248,LED Bulb,50.29,572
P_7249,Fan,23.37,650
P_7250,Fan,51.44,464
P_7251,Main Switch,57.48,386
P_7252,Socket/Outlet plug,14.94,160
P_7253,Switches,34.73,428
P_7254,Switches,96.14,766
P_7255,Ceiling Rose,96.8,93
P_7256,Switches,96.43,186
P_7257,Main Switch,6.68,596
P_7258,LED Bulb,76.81,484
P_7259,Main Switch,43.76,47
P_7260,Switches,41.26,913
P_7261,Socket/Outlet plug,37.66,898
P_7262,Holders,86.18,581
P_7263,Ceiling Rose,86.87,914
P_7264,Holders,45.85,986
P_7265,Ceiling Rose,39.45,245
P_7266,Cables,18.45,392
P_7267,Ceiling Rose,73.85,769
P_7268,LED Bulb,69.45,983
P_7269,Switches,81.02,741
P_7270,Switches,57.19,314
P_7271,Cables,2.61,442
P_7272,LED Bulb,17.93,839
P_7273,Fan,92.89,173
P_7274,LED Bulb,79.82,528
P_7275,Fan,80.04,538
P_7276,Switches,62.14,802
P_7277,Socket/Outlet plug,47.22,556
P_7278,Switches,34.86,570
P_7279,Ceiling Rose,9.95,623
P_7280,Socket/Outlet plug,13.2,748
P_7281,Socket/Outlet plug,72.98,89
P_7282,LED Bulb,40.42,349
P_7283,Main Switch,36.31,662
P_7284,Main Switch,77.71,571
P_7285,LED Bulb,67.57,524
P_7286,LED Bulb,7.07,620
P_7287,LED Bulb,41.13,333
P_7288,LED Bulb,12.26,80
P_7289,Ceiling Rose,81.05,167
P_7290,Holders,4.92,842
P_7291,Main Switch,65.92,37
P_7292,LED Bulb,50.79,523
P_7293,LED Bulb,99.19,86
P_7294,LED Bulb,22,565
P_7295,Ceiling Rose,46.91,415
P_7296,Main Switch,79.99,553
P_7297,Holders,52.89,590
P_7298,Holders,52.51,779
P_7299,Ceiling Rose,67.25,113
P_7300,LED Bulb,50.56,974
P_7301,Main Switch,37,477
P_7302,LED Bulb,15.42,805
P_7303,Main Switch,41.02,130
P_7304,Holders,65.26,217
P_7305,Cables,15.73,52
P_7306,Main Switch,71.14,688
P_7307,Ceiling Rose,66.72,800
P_7308,Fan,60.16,586
P_7309,Fan,52.31,524
P_7310,Fan,39.86,309
P_7311,Ceiling Rose,68.55,823
P_7312,Cables,18.82,608
P_7313,Main Switch,31.87,990
P_7314,Cables,56,182
P_7315,Switches,46.39,275
P_7316,LED Bulb,49.41,995
P_7317,Socket/Outlet plug,40.21,500
P_7318,Switches,53.9,834
P_7319,Fan,2.05,349
P_7320,Switches,13.16,556
P_7321,Ceiling Rose,2.27,564
P_7322,Main Switch,39.57,531
P_7323,Fan,25.71,333
P_7324,Socket/Outlet plug,69.63,833
P_7325,Switches,70.45,829
P_7326,LED Bulb,13.39,80
P_7327,Cables,52.38,806
P_7328,Holders,60.13,272
P_7329,Main Switch,40.21,531
P_7330,LED Bulb,99.31,146
P_7331,LED Bulb,96.56,342
P_7332,LED Bulb,1.59,372
P_7333,Cables,72.26,590
P_7334,Cables,58.04,435
P_7335,Holders,96.99,386
P_7336,Socket/Outlet plug,31.84,365
P_7337,Main Switch,18.74,590
P_7338,Socket/Outlet plug,55.24,950
P_7339,Main Switch,71.48,289
P_7340,Socket/Outlet plug,49.48,921
P_7341,Cables,68.02,557
P_7342,Ceiling Rose,16.55,496
P_7343,Main Switch,28.59,632
P_7344,Ceiling Rose,64.13,721
P_7345,Socket/Outlet plug,67.39,969
P_7346,Ceiling Rose,35.16,934
P_7347,LED Bulb,75.69,511
P_7348,Socket/Outlet plug,56.46,238
P_7349,Switches,76.82,553
P_7350,Holders,20.45,387
P_7351,Cables,49.43,776
P_7352,Holders,27.89,364
P_7353,Socket/Outlet plug,30.27,650
P_7354,Main Switch,27.76,715
P_7355,Holders,12.9,659
P_7356,Fan,46.99,492
P_7357,Switches,29.09,409
P_7358,Switches,70.74,698
P_7359,Ceiling Rose,49.64,114
P_7360,LED Bulb,30.76,565
P_7361,Main Switch,21.92,836
P_7362,Holders,83.35,674
P_7363,Fan,49.74,458
P_7364,Ceiling Rose,1.2,777
P_7365,LED Bulb,90.32,747
P_7366,Cables,39.89,711
P_7367,Ceiling Rose,20.54,373
P_7368,Fan,7.25,350
P_7369,Holders,24.88,151
P_7370,Socket/Outlet plug,36.47,262
P_7371,Switches,3,467
P_7372,Holders,48,678
P_7373,Holders,30.37,533
P_7374,Switches,33.41,68
P_7375,Cables,77.64,647
P_7376,Fan,76.2,857
P_7377,Holders,47.83,7
P_7378,LED Bulb,22.28,395
P_7379,LED Bulb,42.79,903
P_7380,Main Switch,36.34,130
P_7381,Switches,62.52,838
P_7382,Socket/Outlet plug,77.64,434
P_7383,Cables,31.41,198
P_7384,LED Bulb,90.86,172
P_7385,Socket/Outlet plug,31.93,576
P_7386,Holders,56.74,720
P_7387,Switches,19.34,691
P_7388,Fan,62.16,528
P_7389,Switches,2.52,788
P_7390,Fan,82.54,349
P_7391,Holders,77.59,540
P_7392,Socket/Outlet plug,20.09,292
P_7393,Switches,47.2,385
P_7394,LED Bulb,14.15,858
P_7395,Ceiling Rose,1.58,562
P_7396,LED Bulb,13.96,817
P_7397,Switches,24.86,949
P_7398,Socket/Outlet plug,37.57,886
P_7399,Cables,76.2,900
P_7400,Socket/Outlet plug,7.62,882
P_7401,Main Switch,4.03,40
P_7402,Main Switch,76.15,133
P_7403,Switches,2.93,321
P_7404,Fan,89.08,337
P_7405,Holders,57.44,64
P_7406,LED Bulb,95.58,243
P_7407,Socket/Outlet plug,81.59,101
P_7408,LED Bulb,23.75,215
P_7409,Holders,65.55,356
P_7410,Main Switch,58.11,728
P_7411,Fan,23.26,72
P_7412,Socket/Outlet plug,78.83,310
P_7413,Ceiling Rose,36.69,39
P_7414,Main Switch,11.99,145
P_7415,Holders,52.39,979
P_7416,Cables,37.64,319
P_7417,Fan,43.88,566
P_7418,Holders,51.42,569
P_7419,Cables,26.7,17
P_7420,Socket/Outlet plug,62.4,653
P_7421,LED Bulb,78.56,507
P_7422,Main Switch,64.3,272
P_7423,Socket/Outlet plug,96,351
P_7424,Socket/Outlet plug,48.74,420
P_7425,Holders,26.6,814
P_7426,Cables,92.55,657
P_7427,Main Switch,91.73,719
P_7428,Main Switch,4.84,553
P_7429,Socket/Outlet plug,69.26,735
P_7430,Ceiling Rose,62.16,118
P_7431,Main Switch,3.91,277
P_7432,Ceiling Rose,15.33,989
P_7433,Fan,64.06,777
P_7434,Switches,94.34,466
P_7435,Main Switch,6.96,771
P_7436,Main Switch,66.06,459
P_7437,Switches,85.49,517
P_7438,Cables,34.15,296
P_7439,Socket/Outlet plug,69.74,26
P_7440,Ceiling Rose,87.08,370
P_7441,Ceiling Rose,63.21,179
P_7442,LED Bulb,18.02,434
P_7443,Main Switch,93.88,917
P_7444,Holders,16.06,774
P_7445,LED Bulb,64.18,200
P_7446,Holders,57.69,180
P_7447,LED Bulb,39.81,969
P_7448,Switches,76.09,174
P_7449,Holders,31.48,291
P_7450,Holders,73.57,826
P_7451,Cables,14.2,40
P_7452,Holders,37.22,976
P_7453,LED Bulb,27.22,930
P_7454,Cables,8.29,817
P_7455,LED Bulb,70.43,124
P_7456,Cables,66.7,573
P_7457,Holders,30.69,618
P_7458,Fan,18.26,503
P_7459,LED Bulb,20.45,61
P_7460,LED Bulb,53.69,306
P_7461,LED Bulb,33.94,523
P_7462,Socket/Outlet plug,19.33,562
P_7463,Socket/Outlet plug,84.1,869
P_7464,Holders,88.7,366
P_7465,Cables,83.19,522
P_7466,Holders,71.43,6
P_7467,Holders,59.31,796
P_7468,Fan,41.74,854
P_7469,Switches,97.24,121
P_7470,Ceiling Rose,82.02,616
P_7471,Fan,84.94,318
P_7472,Cables,42.39,667
P_7473,Switches,84.64,7
P_7474,Holders,14.47,867
P_7475,Socket/Outlet plug,66.83,161
P_7476,Switches,42.49,497
P_7477,LED Bulb,33.97,65
P_7478,Fan,91.63,74
P_7479,LED Bulb,6.11,69
P_7480,Main Switch,59.21,529
P_7481,LED Bulb,43,423
P_7482,Ceiling Rose,68.85,878
P_7483,Cables,56.75,532
P_7484,Main Switch,30.12,195
P_7485,Cables,76.77,723
P_7486,Main Switch,39,338
P_7487,Main Switch,35.39,611
P_7488,Socket/Outlet plug,60.48,774
P_7489,Switches,44.23,267
P_7490,Ceiling Rose,71.13,235
P_7491,Socket/Outlet plug,18.93,832
P_7492,Holders,49.55,321
P_7493,Main Switch,87.78,994
P_7494,Ceiling Rose,14.69,827
P_7495,LED Bulb,86.43,39
P_7496,Holders,65.36,899
P_7497,Cables,96.61,77
P_7498,Ceiling Rose,49.55,702
P_7499,Ceiling Rose,87.84,901
P_7500,Main Switch,91.7,974
P_7501,Ceiling Rose,83.39,941
P_7502,Cables,54.41,732
P_7503,Ceiling Rose,83.68,631
P_7504,Main Switch,94.1,156
P_7505,Fan,90.81,311
P_7506,Main Switch,89.7,554
P_7507,Fan,12.81,910
P_7508,Fan,63.16,721
P_7509,Switches,49.05,844
P_7510,LED Bulb,94.46,136
P_7511,LED Bulb,70.56,675
P_7512,Ceiling Rose,13.61,52
P_7513,Ceiling Rose,53.79,504
P_7514,Main Switch,60.2,721
P_7515,Ceiling Rose,78.91,992
P_7516,LED Bulb,17.87,291
P_7517,Switches,82.38,197
P_7518,Switches,43.78,765
P_7519,Ceiling Rose,70.62,908
P_7520,Main Switch,91.29,939
P_7521,Socket/Outlet plug,22.4,373
P_7522,Cables,85.39,832
P_7523,Fan,89.88,988
P_7524,Socket/Outlet plug,91.13,490
P_7525,Switches,29.41,944
P_7526,Socket/Outlet plug,98.01,444
P_7527,Cables,44.33,652
P_7528,Ceiling Rose,79.7,686
P_7529,Switches,56.54,639
P_7530,Socket/Outlet plug,66.26,552
P_7531,Socket/Outlet plug,38.36,87
P_7532,Ceiling Rose,51.53,31
P_7533,Ceiling Rose,32.56,337
P_7534,Socket/Outlet plug,24.93,36
P_7535,Main Switch,40.07,600
P_7536,Holders,29.06,447
P_7537,LED Bulb,87.06,468
P_7538,Holders,66.15,374
P_7539,LED Bulb,52.89,197
P_7540,Holders,87.71,757
P_7541,Switches,45.49,350
P_7542,Fan,37.28,297
P_7543,Switches,58.1,485
P_7544,Main Switch,51.07,201
P_7545,Cables,31.43,693
P_7546,Socket/Outlet plug,80.6,399
P_7547,Fan,73.87,477
P_7548,Switches,83.57,249
P_7549,LED Bulb,68.65,799
P_7550,Socket/Outlet plug,47,669
P_7551,LED Bulb,1,906
P_7552,Holders,3.25,412
P_7553,Socket/Outlet plug,5.76,432
P_7554,Holders,19.33,599
P_7555,Switches,19.1,834
P_7556,LED Bulb,13.63,362
P_7557,Socket/Outlet plug,89.57,53
P_7558,Holders,9.88,644
P_7559,Cables,25.72,447
P_7560,Fan,77.02,956
P_7561,Socket/Outlet plug,80.45,203
P_7562,Holders,81.58,471
P_7563,Main Switch,56.63,344
P_7564,Socket/Outlet plug,6.21,373
P_7565,Holders,23.67,196
P_7566,LED Bulb,79.79,807
P_7567,Holders,7.72,377
P_7568,Fan,24.54,624
P_7569,Cables,65.08,344
P_7570,LED Bulb,20.02,110
P_7571,Switches,20.24,265
P_7572,Fan,79.87,393
P_7573,Cables,89.8,644
P_7574,Main Switch,83.5,552
P_7575,LED Bulb,93.08,915
P_7576,Switches,63.73,590
P_7577,Ceiling Rose,77.24,49
P_7578,Cables,34.92,638
P_7579,Switches,93.07,295
P_7580,Fan,84.2,484
P_7581,Fan,83.11,699
P_7582,Fan,32.03,808
P_7583,Main Switch,98.08,70
P_7584,Socket/Outlet plug,89.42,398
P_7585,Holders,6.21,2
P_7586,Switches,32.72,898
P_7587,Cables,43.76,201
P_7588,LED Bulb,42.01,687
P_7589,Socket/Outlet plug,32.77,416
P_7590,Main Switch,16.6,628
P_7591,LED Bulb,93.66,452
P_7592,Cables,37.8,226
P_7593,Main Switch,16.39,42
P_7594,Ceiling Rose,72.62,461
P_7595,Fan,66.52,781
P_7596,Cables,21.62,601
P_7597,Switches,5.24,411
P_7598,Holders,56.75,22
P_7599,Cables,12.2,667
P_7600,Holders,5.55,903
P_7601,Holders,90.55,773
P_7602,Fan,26.28,983
P_7603,Fan,4.81,525
P_7604,Ceiling Rose,96.07,445
P_7605,Switches,5.29,711
P_7606,Fan,9.7,640
P_7607,LED Bulb,39.47,698
P_7608,Switches,69.35,915
P_7609,Fan,97.12,38
P_7610,Cables,81.15,512
P_7611,Main Switch,15.36,600
P_7612,Holders,21.84,399
P_7613,Socket/Outlet plug,48.25,852
P_7614,Socket/Outlet plug,77.61,461
P_7615,LED Bulb,91.68,206
P_7616,Main Switch,71.55,468
P_7617,LED Bulb,86.97,564
P_7618,LED Bulb,94.62,457
P_7619,Switches,1.56,993
P_7620,LED Bulb,54.97,681
P_7621,Main Switch,14.77,549
P_7622,Main Switch,31.54,775
P_7623,Holders,19.28,763
P_7624,Cables,42.19,222
P_7625,Cables,28.46,355
P_7626,Holders,97.2,764
P_7627,Socket/Outlet plug,1.37,334
P_7628,LED Bulb,79.12,233
P_7629,LED Bulb,25.64,796
P_7630,Cables,53.12,692
P_7631,Switches,86.55,955
P_7632,Main Switch,65.01,203
P_7633,LED Bulb,19.31,261
P_7634,Holders,40.62,548
P_7635,Main Switch,79.7,452
P_7636,Main Switch,61.59,505
P_7637,Cables,36.68,609
P_7638,Switches,17.05,475
P_7639,Switches,70.34,836
P_7640,Main Switch,77.11,187
P_7641,Fan,48.57,249
P_7642,LED Bulb,4.91,698
P_7643,Cables,13.43,309
P_7644,LED Bulb,62.01,594
P_7645,LED Bulb,65.22,960
P_7646,Cables,58.93,194
P_7647,Ceiling Rose,96.84,15
P_7648,LED Bulb,59.37,605
P_7649,Main Switch,39.86,869
P_7650,Holders,37.75,808
P_7651,Main Switch,6.91,680
P_7652,Main Switch,31.3,201
P_7653,Holders,56.48,886
P_7654,Ceiling Rose,68.69,507
P_7655,Cables,82.24,212
P_7656,Ceiling Rose,54.47,945
P_7657,LED Bulb,4.41,453
P_7658,LED Bulb,74.31,937
P_7659,Fan,2.32,823
P_7660,Main Switch,24.04,914
P_7661,LED Bulb,73.8,613
P_7662,Holders,29.89,798
P_7663,Socket/Outlet plug,6.72,181
P_7664,Ceiling Rose,57.86,715
P_7665,Cables,81.91,638
P_7666,LED Bulb,43.3,696
P_7667,Switches,69.35,730
P_7668,Switches,81.42,85
P_7669,Main Switch,26.18,483
P_7670,Switches,96.46,679
P_7671,Ceiling Rose,39.52,786
P_7672,Main Switch,57.22,773
P_7673,Fan,46.47,664
P_7674,Socket/Outlet plug,80.7,541
P_7675,Ceiling Rose,25.02,216
P_7676,Switches,62,598
P_7677,Ceiling Rose,86.27,335
P_7678,Holders,52.16,149
P_7679,Fan,42.06,53
P_7680,Switches,35.96,862
P_7681,Ceiling Rose,35.38,574
P_7682,LED Bulb,15.81,791
P_7683,Cables,82.2,663
P_7684,Socket/Outlet plug,73.27,951
P_7685,Main Switch,99.72,572
P_7686,Switches,12.41,991
P_7687,LED Bulb,87.84,471
P_7688,Holders,71.87,752
P_7689,Fan,63.42,352
P_7690,Switches,65.4,435
P_7691,Ceiling Rose,69.85,174
P_7692,Main Switch,25.18,169
P_7693,Cables,35.89,346
P_7694,Main Switch,70.29,409
P_7695,Main Switch,2.96,829
P_7696,Switches,16.01,105
P_7697,Ceiling Rose,1.39,477
P_7698,Cables,6.47,676
P_7699,Socket/Outlet plug,28.71,75
P_7700,Cables,98.24,353
P_7701,Holders,44.98,836
P_7702,Main Switch,85.38,627
P_7703,Fan,84.06,949
P_7704,Fan,49.82,488
P_7705,LED Bulb,36.2,978
P_7706,Ceiling Rose,90.83,266
P_7707,Holders,96.82,612
P_7708,Main Switch,59.66,495
P_7709,Cables,12.18,460
P_7710,Holders,90.65,953
P_7711,Holders,83.46,402
P_7712,Ceiling Rose,46.64,81
P_7713,LED Bulb,66.47,490
P_7714,Ceiling Rose,93.96,328
P_7715,Cables,6.31,471
P_7716,Switches,88.94,830
P_7717,Main Switch,68.15,190
P_7718,Holders,50.04,902
P_7719,Cables,90.28,989
P_7720,Switches,52.94,363
P_7721,Holders,79.13,428
P_7722,Cables,74.06,420
P_7723,Holders,58.99,940
P_7724,Holders,44.25,733
P_7725,Switches,5.12,712
P_7726,LED Bulb,27.48,910
P_7727,Holders,54.81,415
P_7728,Socket/Outlet plug,81.4,375
P_7729,Main Switch,7.1,915
P_7730,LED Bulb,47.7,254
P_7731,LED Bulb,40.08,263
P_7732,Socket/Outlet plug,39.95,955
P_7733,LED Bulb,85.93,732
P_7734,Switches,99.59,709
P_7735,LED Bulb,36.05,651
P_7736,Main Switch,37.12,865
P_7737,Socket/Outlet plug,59.25,574
P_7738,Holders,40.49,785
P_7739,Cables,91.28,525
P_7740,Switches,30.38,652
P_7741,Holders,99.81,472
P_7742,Socket/Outlet plug,24.83,135
P_7743,Ceiling Rose,61.29,975
P_7744,LED Bulb,63.62,294
P_7745,Holders,90.08,438
P_7746,Socket/Outlet plug,76.59,816
P_7747,Main Switch,9.76,930
P_7748,Fan,34.04,302
P_7749,Socket/Outlet plug,15.33,795
P_7750,LED Bulb,93.34,346
P_7751,Ceiling Rose,76.77,436
P_7752,LED Bulb,71.62,830
P_7753,Fan,84.04,250
P_7754,Holders,94.68,169
P_7755,LED Bulb,33.35,799
P_7756,LED Bulb,65.96,167
P_7757,LED Bulb,2.59,262
P_7758,Holders,78.05,156
P_7759,Holders,23.28,658
P_7760,Fan,58.6,61
P_7761,Socket/Outlet plug,59.06,350
P_7762,Socket/Outlet plug,24.16,957
P_7763,Switches,9.01,429
P_7764,Fan,99.96,339
P_7765,Fan,41.66,466
P_7766,Main Switch,97.05,789
P_7767,Socket/Outlet plug,34.48,698
P_7768,LED Bulb,68.33,200
P_7769,Holders,79.25,21
P_7770,Main Switch,1.68,283
P_7771,Switches,38.8,415
P_7772,Socket/Outlet plug,52.64,449
P_7773,Holders,9.2,259
P_7774,Fan,78.84,917
P_7775,Switches,4.09,228
P_7776,Holders,63.28,685
P_7777,Switches,4.69,181
P_7778,Cables,62.65,819
P_7779,Switches,90.76,57
P_7780,Holders,27.44,139
P_7781,Main Switch,65.04,369
P_7782,Switches,11.2,179
P_7783,Cables,68.76,255
P_7784,LED Bulb,9.17,67
P_7785,Main Switch,15.7,129
P_7786,LED Bulb,30.76,448
P_7787,Holders,36.6,660
P_7788,Ceiling Rose,66.24,855
P_7789,Main Switch,55.63,798
P_7790,Ceiling Rose,81.68,31
P_7791,Socket/Outlet plug,27.82,319
P_7792,Cables,19.04,585
P_7793,Socket/Outlet plug,74.44,130
P_7794,LED Bulb,64.54,675
P_7795,Switches,31.99,196
P_7796,Holders,19.09,6
P_7797,Fan,8.69,641
P_7798,Ceiling Rose,8.5,174
P_7799,Fan,66.51,553
P_7800,Main Switch,5.31,56
P_7801,Ceiling Rose,73.85,279
P_7802,LED Bulb,67.78,797
